Inspection ID,Violation ID1,Violation ID2,Violation ID3,Violation ID4,Violation ID5,Violation ID6,Violation ID7,Violation ID8,Violation ID9,Violation ID10,Violation ID11,Violation ID11,Violation ID12,Violation ID13,Violation ID14,Violation ID15,Violation ID16,Violation ID17,Violation ID18
114645,,,,,,,,,,,,,,,,,,,
455407,,,,,,,,,,,,,,,,,,,
120668,,,,,,,,,,,,,,,,,,,
114644,,,,,,,,,,,,,,,,,,,
381218,33,33,34,35,36,38,,,,,,,,,,,,,
391261,4,4,18,30,31,32,33,34,37,41,,,,,,,,,
409376,,,,,,,,,,,,,,,,,,,
365385,,,,,,,,,,,,,,,,,,,
455808,34,34,36,37,38,,,,,,,,,,,,,,
383220,34,34,,,,,,,,,,,,,,,,,
166229,,,,,,,,,,,,,,,,,,,
401319,32,32,34,,,,,,,,,,,,,,,,
363375,18,18,,,,,,,,,,,,,,,,,
453244,,,,,,,,,,,,,,,,,,,
455345,,,,,,,,,,,,,,,,,,,
114643,,,,,,,,,,,,,,,,,,,
166221,,,,,,,,,,,,,,,,,,,
455331,32,32,,,,,,,,,,,,,,,,,
343476,34,34,35,36,33,38,,,,,,,,,,,,,
120667,18,18,32,,,,,,,,,,,,,,,,
401318,,,,,,,,,,,,,,,,,,,
114642,,,,,,,,,,,,,,,,,,,
120660,,,,,,,,,,,,,,,,,,,
361345,35,35,,,,,,,,,,,,,,,,,
429088,24,24,33,34,35,37,38,41,,,,,,,,,,,
88581,32,32,33,34,35,36,,,,,,,,,,,,,
363373,33,33,34,,,,,,,,,,,,,,,,
429101,18,18,33,,,,,,,,,,,,,,,,
429080,,,,,,,,,,,,,,,,,,,
429079,,,,,,,,,,,,,,,,,,,
166228,,,,,,,,,,,,,,,,,,,
429072,32,32,,,,,,,,,,,,,,,,,
417262,,,,,,,,,,,,,,,,,,,
114640,,,,,,,,,,,,,,,,,,,
335384,29,29,,,,,,,,,,,,,,,,,
409373,,,,,,,,,,,,,,,,,,,
401316,34,34,,,,,,,,,,,,,,,,,
363372,29,29,32,33,35,36,43,,,,,,,,,,,,
120666,33,33,34,35,,,,,,,,,,,,,,,
429034,30,30,,,,,,,,,,,,,,,,,
429028,,,,,,,,,,,,,,,,,,,
361344,34,34,,,,,,,,,,,,,,,,,
120665,12,12,21,36,,,,,,,,,,,,,,,
429020,8,8,34,32,38,35,33,,,,,,,,,,,,
429009,,,,,,,,,,,,,,,,,,,
453243,,,,,,,,,,,,,,,,,,,
166227,,,,,,,,,,,,,,,,,,,
417261,,,,,,,,,,,,,,,,,,,
166226,,,,,,,,,,,,,,,,,,,
428999,32,32,34,41,33,,,,,,,,,,,,,,
114639,,,,,,,,,,,,,,,,,,,
335383,,,,,,,,,,,,,,,,,,,
428993,,,,,,,,,,,,,,,,,,,
166225,,,,,,,,,,,,,,,,,,,
114638,,,,,,,,,,,,,,,,,,,
114637,,,,,,,,,,,,,,,,,,,
417260,,,,,,,,,,,,,,,,,,,
428938,,,,,,,,,,,,,,,,,,,
166224,,,,,,,,,,,,,,,,,,,
428794,,,,,,,,,,,,,,,,,,,
428783,,,,,,,,,,,,,,,,,,,
428776,,,,,,,,,,,,,,,,,,,
361342,38,38,37,30,,,,,,,,,,,,,,,
343473,34,34,35,43,32,,,,,,,,,,,,,,
166223,,,,,,,,,,,,,,,,,,,
428773,33,33,34,35,38,41,42,,,,,,,,,,,,
428768,,,,,,,,,,,,,,,,,,,
428771,38,38,36,32,,,,,,,,,,,,,,,
428761,,,,,,,,,,,,,,,,,,,
361341,35,35,41,18,18,,,,,,,,,,,,,,
428763,,,,,,,,,,,,,,,,,,,
428756,,,,,,,,,,,,,,,,,,,
401313,41,41,,,,,,,,,,,,,,,,,
428748,,,,,,,,,,,,,,,,,,,
363369,,,,,,,,,,,,,,,,,,,
365381,30,30,,,,,,,,,,,,,,,,,
428739,19,19,32,33,34,35,37,41,,,,,,,,,,,
114636,,,,,,,,,,,,,,,,,,,
391260,30,30,31,32,33,34,38,41,,,,,,,,,,,
428745,32,32,38,21,,,,,,,,,,,,,,,
453242,,,,,,,,,,,,,,,,,,,
428737,,,,,,,,,,,,,,,,,,,
417259,,,,,,,,,,,,,,,,,,,
120664,38,38,,,,,,,,,,,,,,,,,
428716,32,32,33,34,,,,,,,,,,,,,,,
453241,,,,,,,,,,,,,,,,,,,
363368,18,18,30,32,33,34,35,36,38,40,41,,,,,,,,
428712,31,31,33,34,37,41,,,,,,,,,,,,,
428713,,,,,,,,,,,,,,,,,,,
428717,,,,,,,,,,,,,,,,,,,
428709,32,32,33,35,37,38,41,,,,,,,,,,,,
428706,,,,,,,,,,,,,,,,,,,
397227,33,33,,,,,,,,,,,,,,,,,
365380,,,,,,,,,,,,,,,,,,,
428697,,,,,,,,,,,,,,,,,,,
114635,,,,,,,,,,,,,,,,,,,
88578,33,33,34,35,36,38,,,,,,,,,,,,,
428681,18,18,38,41,37,,,,,,,,,,,,,,
422282,,,,,,,,,,,,,,,,,,,
417258,,,,,,,,,,,,,,,,,,,
453240,,,,,,,,,,,,,,,,,,,
120663,,,,,,,,,,,,,,,,,,,
428676,,,,,,,,,,,,,,,,,,,
397226,,,,,,,,,,,,,,,,,,,
428664,,,,,,,,,,,,,,,,,,,
428662,,,,,,,,,,,,,,,,,,,
409368,,,,,,,,,,,,,,,,,,,
114634,,,,,,,,,,,,,,,,,,,
428628,,,,,,,,,,,,,,,,,,,
154608,,,,,,,,,,,,,,,,,,,
428577,,,,,,,,,,,,,,,,,,,
154607,31,31,,,,,,,,,,,,,,,,,
365379,,,,,,,,,,,,,,,,,,,
428572,32,32,33,41,38,35,,,,,,,,,,,,,
343469,34,34,35,33,41,,,,,,,,,,,,,,
409367,,,,,,,,,,,,,,,,,,,
335381,,,,,,,,,,,,,,,,,,,
453239,,,,,,,,,,,,,,,,,,,
428565,,,,,,,,,,,,,,,,,,,
335380,3,3,,,,,,,,,,,,,,,,,
120661,,,,,,,,,,,,,,,,,,,
428556,34,34,38,,,,,,,,,,,,,,,,
428559,,,,,,,,,,,,,,,,,,,
114633,,,,,,,,,,,,,,,,,,,
154606,32,32,34,35,38,40,41,43,,,,,,,,,,,
428545,,,,,,,,,,,,,,,,,,,
365378,,,,,,,,,,,,,,,,,,,
428396,21,21,38,40,41,,,,,,,,,,,,,,
428551,,,,,,,,,,,,,,,,,,,
409366,,,,,,,,,,,,,,,,,,,
453238,,,,,,,,,,,,,,,,,,,
401310,,,,,,,,,,,,,,,,,,,
365377,,,,,,,,,,,,,,,,,,,
428544,34,34,,,,,,,,,,,,,,,,,
428529,32,32,33,34,35,38,43,,,,,,,,,,,,
417257,35,35,37,38,41,,,,,,,,,,,,,,
428527,,,,,,,,,,,,,,,,,,,
154604,,,,,,,,,,,,,,,,,,,
428524,32,32,33,34,35,37,,,,,,,,,,,,,
428520,,,,,,,,,,,,,,,,,,,
120659,,,,,,,,,,,,,,,,,,,
339253,,,,,,,,,,,,,,,,,,,
114631,,,,,,,,,,,,,,,,,,,
401309,,,,,,,,,,,,,,,,,,,
428512,35,35,,,,,,,,,,,,,,,,,
428509,9,9,33,34,35,36,,,,,,,,,,,,,
409364,,,,,,,,,,,,,,,,,,,
343466,33,33,34,35,38,41,,,,,,,,,,,,,
428505,8,8,12,32,34,36,35,41,38,,,,,,,,,,
120658,,,,,,,,,,,,,,,,,,,
428496,33,33,37,,,,,,,,,,,,,,,,
401308,32,32,,,,,,,,,,,,,,,,,
361338,35,35,33,42,,,,,,,,,,,,,,,
428390,43,43,,,,,,,,,,,,,,,,,
428395,18,18,32,10,,,,,,,,,,,,,,,
428387,,,,,,,,,,,,,,,,,,,
401307,,,,,,,,,,,,,,,,,,,
417255,,,,,,,,,,,,,,,,,,,
428383,32,32,34,35,36,38,,,,,,,,,,,,,
120657,,,,,,,,,,,,,,,,,,,
284673,,,,,,,,,,,,,,,,,,,
428388,,,,,,,,,,,,,,,,,,,
428380,,,,,,,,,,,,,,,,,,,
361337,,,,,,,,,,,,,,,,,,,
166220,,,,,,,,,,,,,,,,,,,
409363,,,,,,,,,,,,,,,,,,,
428370,,,,,,,,,,,,,,,,,,,
428367,35,35,36,38,41,,,,,,,,,,,,,,
428369,33,33,,,,,,,,,,,,,,,,,
417254,,,,,,,,,,,,,,,,,,,
428372,,,,,,,,,,,,,,,,,,,
428362,,,,,,,,,,,,,,,,,,,
428364,24,24,33,34,35,36,38,42,,,,,,,,,,,
289236,,,,,,,,,,,,,,,,,,,
154466,21,21,30,31,34,,,,,,,,,,,,,,
428363,,,,,,,,,,,,,,,,,,,
401306,,,,,,,,,,,,,,,,,,,
58513,34,34,,,,,,,,,,,,,,,,,
428361,,,,,,,,,,,,,,,,,,,
120656,,,,,,,,,,,,,,,,,,,
428353,35,35,38,,,,,,,,,,,,,,,,
361335,33,33,34,35,40,,,,,,,,,,,,,,
166218,,,,,,,,,,,,,,,,,,,
120642,,,,,,,,,,,,,,,,,,,
391257,30,30,31,32,34,33,37,41,35,,,,,,,,,,
363366,32,32,,,,,,,,,,,,,,,,,
417253,12,12,34,36,38,,,,,,,,,,,,,,
428337,,,,,,,,,,,,,,,,,,,
409361,,,,,,,,,,,,,,,,,,,
428334,35,35,,,,,,,,,,,,,,,,,
453237,,,,,,,,,,,,,,,,,,,
422277,19,19,35,38,40,,,,,,,,,,,,,,
428330,,,,,,,,,,,,,,,,,,,
343464,33,33,34,35,38,32,,,,,,,,,,,,,
428332,24,24,38,32,18,40,,,,,,,,,,,,,
363365,41,41,35,34,33,,,,,,,,,,,,,,
391256,31,31,42,33,,,,,,,,,,,,,,,
114630,,,,,,,,,,,,,,,,,,,
428333,32,32,35,,,,,,,,,,,,,,,,
428325,35,35,35,35,35,36,38,38,41,40,32,,,,,,,,
166217,,,,,,,,,,,,,,,,,,,
428315,,,,,,,,,,,,,,,,,,,
401304,,,,,,,,,,,,,,,,,,,
120655,30,30,,,,,,,,,,,,,,,,,
428237,35,35,41,,,,,,,,,,,,,,,,
428301,,,,,,,,,,,,,,,,,,,
428302,33,33,34,43,41,31,32,37,,,,,,,,,,,
391254,38,38,41,18,30,32,33,36,,,,,,,,,,,
409360,,,,,,,,,,,,,,,,,,,
453236,,,,,,,,,,,,,,,,,,,
58512,41,41,40,32,38,,,,,,,,,,,,,,
428292,33,33,37,,,,,,,,,,,,,,,,
422276,11,11,30,32,34,,,,,,,,,,,,,,
365375,,,,,,,,,,,,,,,,,,,
114629,,,,,,,,,,,,,,,,,,,
401303,31,31,,,,,,,,,,,,,,,,,
428280,,,,,,,,,,,,,,,,,,,
428277,33,33,34,38,,,,,,,,,,,,,,,
428275,18,18,27,32,12,33,34,38,40,41,,,,,,,,,
428252,,,,,,,,,,,,,,,,,,,
428250,33,33,34,35,38,40,,,,,,,,,,,,,
419807,18,18,32,38,,,,,,,,,,,,,,,
365374,,,,,,,,,,,,,,,,,,,
428249,,,,,,,,,,,,,,,,,,,
428248,,,,,,,,,,,,,,,,,,,
428251,,,,,,,,,,,,,,,,,,,
428211,,,,,,,,,,,,,,,,,,,
114628,,,,,,,,,,,,,,,,,,,
88573,34,34,35,36,38,,,,,,,,,,,,,,
428240,,,,,,,,,,,,,,,,,,,
422275,,,,,,,,,,,,,,,,,,,
363362,30,30,31,32,33,34,35,36,38,40,,,,,,,,,
428239,41,41,40,34,,,,,,,,,,,,,,,
428232,,,,,,,,,,,,,,,,,,,
409349,35,35,,,,,,,,,,,,,,,,,
428233,32,32,33,35,37,38,40,,,,,,,,,,,,
428229,,,,,,,,,,,,,,,,,,,
365373,,,,,,,,,,,,,,,,,,,
428226,,,,,,,,,,,,,,,,,,,
335374,,,,,,,,,,,,,,,,,,,
428224,33,33,32,35,37,38,40,,,,,,,,,,,,
428221,32,32,33,34,35,38,41,,,,,,,,,,,,
428219,,,,,,,,,,,,,,,,,,,
88572,34,34,35,36,38,,,,,,,,,,,,,,
154599,,,,,,,,,,,,,,,,,,,
114627,,,,,,,,,,,,,,,,,,,
428215,36,36,,,,,,,,,,,,,,,,,
114626,,,,,,,,,,,,,,,,,,,
88571,34,34,35,36,38,,,,,,,,,,,,,,
343462,24,24,32,34,35,38,41,33,,,,,,,,,,,
409359,,,,,,,,,,,,,,,,,,,
428209,,,,,,,,,,,,,,,,,,,
120654,,,,,,,,,,,,,,,,,,,
428210,32,32,33,34,35,36,,,,,,,,,,,,,
365372,,,,,,,,,,,,,,,,,,,
58511,30,30,,,,,,,,,,,,,,,,,
420202,34,34,41,,,,,,,,,,,,,,,,
420203,29,29,33,34,35,31,,,,,,,,,,,,,
420200,,,,,,,,,,,,,,,,,,,
428327,24,24,33,36,38,41,,,,,,,,,,,,,
420197,,,,,,,,,,,,,,,,,,,
453235,11,11,,,,,,,,,,,,,,,,,
580490,33,33,35,37,38,40,,,,,,,,,,,,,
114625,,,,,,,,,,,,,,,,,,,
422273,40,40,18,19,32,35,,,,,,,,,,,,,
114624,,,,,,,,,,,,,,,,,,,
401302,38,38,,,,,,,,,,,,,,,,,
409358,,,,,,,,,,,,,,,,,,,
420182,,,,,,,,,,,,,,,,,,,
420183,,,,,,,,,,,,,,,,,,,
420181,,,,,,,,,,,,,,,,,,,
391253,32,32,33,34,35,38,42,,,,,,,,,,,,
343461,30,30,38,34,33,35,,,,,,,,,,,,,
453234,,,,,,,,,,,,,,,,,,,
420175,33,33,35,36,,,,,,,,,,,,,,,
401301,,,,,,,,,,,,,,,,,,,
417248,38,38,,,,,,,,,,,,,,,,,
420171,,,,,,,,,,,,,,,,,,,
363358,30,30,,,,,,,,,,,,,,,,,
120653,,,,,,,,,,,,,,,,,,,
420159,,,,,,,,,,,,,,,,,,,
422272,,,,,,,,,,,,,,,,,,,
659514,,,,,,,,,,,,,,,,,,,
422271,26,26,32,34,35,37,24,,,,,,,,,,,,
154596,30,30,41,,,,,,,,,,,,,,,,
391252,3,3,30,33,34,35,32,31,,,,,,,,,,,
339251,33,33,34,35,36,38,9,18,,,,,,,,,,,
343460,33,33,35,34,,,,,,,,,,,,,,,
420153,34,34,35,,,,,,,,,,,,,,,,
335372,,,,,,,,,,,,,,,,,,,
420146,36,36,33,,,,,,,,,,,,,,,,
114623,,,,,,,,,,,,,,,,,,,
365370,,,,,,,,,,,,,,,,,,,
420139,,,,,,,,,,,,,,,,,,,
409357,,,,,,,,,,,,,,,,,,,
453233,34,34,,,,,,,,,,,,,,,,,
420150,33,33,34,35,36,38,41,,,,,,,,,,,,
420138,41,41,,,,,,,,,,,,,,,,,
420133,37,37,,,,,,,,,,,,,,,,,
120652,,,,,,,,,,,,,,,,,,,
422270,19,19,35,,,,,,,,,,,,,,,,
420131,33,33,34,35,37,,,,,,,,,,,,,,
114622,,,,,,,,,,,,,,,,,,,
401300,11,11,,,,,,,,,,,,,,,,,
401299,9,9,18,21,38,,,,,,,,,,,,,,
420109,32,32,34,35,36,38,40,41,21,,,,,,,,,,
361332,,,,,,,,,,,,,,,,,,,
297240,33,33,35,36,4,,,,,,,,,,,,,,
420042,,,,,,,,,,,,,,,,,,,
420107,,,,,,,,,,,,,,,,,,,
453232,,,,,,,,,,,,,,,,,,,
420108,,,,,,,,,,,,,,,,,,,
417246,,,,,,,,,,,,,,,,,,,
453231,,,,,,,,,,,,,,,,,,,
114621,,,,,,,,,,,,,,,,,,,
409356,,,,,,,,,,,,,,,,,,,
420103,21,21,32,38,,,,,,,,,,,,,,,
453230,,,,,,,,,,,,,,,,,,,
420098,,,,,,,,,,,,,,,,,,,
420105,,,,,,,,,,,,,,,,,,,
420091,34,34,,,,,,,,,,,,,,,,,
420084,,,,,,,,,,,,,,,,,,,
420087,,,,,,,,,,,,,,,,,,,
420075,,,,,,,,,,,,,,,,,,,
420070,,,,,,,,,,,,,,,,,,,
419802,41,41,42,,,,,,,,,,,,,,,,
420072,,,,,,,,,,,,,,,,,,,
409355,,,,,,,,,,,,,,,,,,,
114620,,,,,,,,,,,,,,,,,,,
343456,34,34,33,41,38,,,,,,,,,,,,,,
420066,33,33,37,,,,,,,,,,,,,,,,
120649,31,31,33,,,,,,,,,,,,,,,,
420058,,,,,,,,,,,,,,,,,,,
420041,38,38,41,42,30,35,36,,,,,,,,,,,,
420057,18,18,,,,,,,,,,,,,,,,,
154593,,,,,,,,,,,,,,,,,,,
391251,35,35,36,41,,,,,,,,,,,,,,,
420033,,,,,,,,,,,,,,,,,,,
422269,,,,,,,,,,,,,,,,,,,
120648,,,,,,,,,,,,,,,,,,,
420032,3,3,,,,,,,,,,,,,,,,,
420030,32,32,33,34,35,38,3,,,,,,,,,,,,
419794,34,34,38,,,,,,,,,,,,,,,,
365366,,,,,,,,,,,,,,,,,,,
114619,,,,,,,,,,,,,,,,,,,
154592,32,32,,,,,,,,,,,,,,,,,
114618,,,,,,,,,,,,,,,,,,,
409354,,,,,,,,,,,,,,,,,,,
420017,,,,,,,,,,,,,,,,,,,
339249,,,,,,,,,,,,,,,,,,,
420016,,,,,,,,,,,,,,,,,,,
401295,35,35,,,,,,,,,,,,,,,,,
120647,,,,,,,,,,,,,,,,,,,
453224,,,,,,,,,,,,,,,,,,,
420015,24,24,38,41,33,36,,,,,,,,,,,,,
391250,18,18,30,31,32,33,34,38,41,,,,,,,,,,
453223,,,,,,,,,,,,,,,,,,,
453222,,,,,,,,,,,,,,,,,,,
453221,,,,,,,,,,,,,,,,,,,
420008,34,34,41,33,,,,,,,,,,,,,,,
365365,,,,,,,,,,,,,,,,,,,
420005,,,,,,,,,,,,,,,,,,,
419996,,,,,,,,,,,,,,,,,,,
401294,32,32,37,,,,,,,,,,,,,,,,
419992,3,3,,,,,,,,,,,,,,,,,
361329,35,35,34,18,,,,,,,,,,,,,,,
419759,,,,,,,,,,,,,,,,,,,
419982,24,24,32,33,34,35,37,38,41,,,,,,,,,,
419981,32,32,33,34,36,38,41,,,,,,,,,,,,
154590,,,,,,,,,,,,,,,,,,,
409352,,,,,,,,,,,,,,,,,,,
419924,32,32,18,34,,,,,,,,,,,,,,,
120646,,,,,,,,,,,,,,,,,,,
419975,,,,,,,,,,,,,,,,,,,
419926,,,,,,,,,,,,,,,,,,,
335367,,,,,,,,,,,,,,,,,,,
419961,,,,,,,,,,,,,,,,,,,
419960,40,40,,,,,,,,,,,,,,,,,
154589,34,34,35,,,,,,,,,,,,,,,,
361327,33,33,34,31,,,,,,,,,,,,,,,
419951,38,38,,,,,,,,,,,,,,,,,
363357,29,29,33,34,35,36,,,,,,,,,,,,,
391248,32,32,35,38,37,36,41,,,,,,,,,,,,
419949,33,33,34,35,36,,,,,,,,,,,,,,
114616,,,,,,,,,,,,,,,,,,,
361326,35,35,33,,,,,,,,,,,,,,,,
419948,34,34,33,19,32,2,41,37,,,,,,,,,,,
383252,32,32,,,,,,,,,,,,,,,,,
419945,34,34,,,,,,,,,,,,,,,,,
120645,34,34,,,,,,,,,,,,,,,,,
361325,,,,,,,,,,,,,,,,,,,
419922,,,,,,,,,,,,,,,,,,,
419939,32,32,,,,,,,,,,,,,,,,,
365364,,,,,,,,,,,,,,,,,,,
419936,,,,,,,,,,,,,,,,,,,
419937,18,18,19,41,32,34,36,33,38,,,,,,,,,,
419927,34,34,,,,,,,,,,,,,,,,,
391247,19,19,32,34,41,70,,,,,,,,,,,,,
363355,,,,,,,,,,,,,,,,,,,
120644,,,,,,,,,,,,,,,,,,,
365363,29,29,31,32,,,,,,,,,,,,,,,
114615,32,32,,,,,,,,,,,,,,,,,
401290,,,,,,,,,,,,,,,,,,,
419906,,,,,,,,,,,,,,,,,,,
419905,34,34,41,37,33,31,,,,,,,,,,,,,
419908,9,9,32,33,36,29,35,,,,,,,,,,,,
419902,,,,,,,,,,,,,,,,,,,
419900,,,,,,,,,,,,,,,,,,,
422264,,,,,,,,,,,,,,,,,,,
154586,,,,,,,,,,,,,,,,,,,
419899,,,,,,,,,,,,,,,,,,,
419886,,,,,,,,,,,,,,,,,,,
391246,24,24,30,32,33,34,35,38,,,,,,,,,,,
419901,32,32,33,34,35,36,37,41,,,,,,,,,,,
419896,,,,,,,,,,,,,,,,,,,
419893,,,,,,,,,,,,,,,,,,,
419903,,,,,,,,,,,,,,,,,,,
401289,,,,,,,,,,,,,,,,,,,
409351,34,34,35,,,,,,,,,,,,,,,,
419880,,,,,,,,,,,,,,,,,,,
114614,,,,,,,,,,,,,,,,,,,
419879,33,33,34,,,,,,,,,,,,,,,,
419862,,,,,,,,,,,,,,,,,,,
419883,33,33,34,35,37,41,40,38,32,,,,,,,,,,
419877,32,32,35,37,41,,,,,,,,,,,,,,
343448,35,35,38,41,32,33,,,,,,,,,,,,,
347239,,,,,,,,,,,,,,,,,,,
419870,,,,,,,,,,,,,,,,,,,
419867,,,,,,,,,,,,,,,,,,,
419875,,,,,,,,,,,,,,,,,,,
419864,,,,,,,,,,,,,,,,,,,
419863,,,,,,,,,,,,,,,,,,,
120643,,,,,,,,,,,,,,,,,,,
417244,,,,,,,,,,,,,,,,,,,
419840,,,,,,,,,,,,,,,,,,,
120638,,,,,,,,,,,,,,,,,,,
419845,32,32,41,35,,,,,,,,,,,,,,,
419842,,,,,,,,,,,,,,,,,,,
391244,29,29,30,31,32,33,34,35,37,41,,,,,,,,,
419838,,,,,,,,,,,,,,,,,,,
419844,,,,,,,,,,,,,,,,,,,
363353,32,32,33,34,35,41,,,,,,,,,,,,,
339247,24,24,30,33,35,41,,,,,,,,,,,,,
419707,,,,,,,,,,,,,,,,,,,
114613,,,,,,,,,,,,,,,,,,,
419839,35,35,,,,,,,,,,,,,,,,,
417243,,,,,,,,,,,,,,,,,,,
401287,31,31,,,,,,,,,,,,,,,,,
154584,,,,,,,,,,,,,,,,,,,
419829,34,34,35,37,40,,,,,,,,,,,,,,
419828,,,,,,,,,,,,,,,,,,,
419826,33,33,35,41,34,31,,,,,,,,,,,,,
419808,31,31,,,,,,,,,,,,,,,,,
361323,33,33,34,35,40,,,,,,,,,,,,,,
419820,,,,,,,,,,,,,,,,,,,
401286,34,34,,,,,,,,,,,,,,,,,
419816,32,32,35,38,36,34,,,,,,,,,,,,,
335357,,,,,,,,,,,,,,,,,,,
114612,33,33,35,38,34,,,,,,,,,,,,,,
154583,3,3,31,32,,,,,,,,,,,,,,,
381217,33,33,32,34,38,40,,,,,,,,,,,,,
419804,,,,,,,,,,,,,,,,,,,
88568,33,33,34,35,36,38,,,,,,,,,,,,,
361322,32,32,,,,,,,,,,,,,,,,,
419801,,,,,,,,,,,,,,,,,,,
419799,,,,,,,,,,,,,,,,,,,
419795,36,36,38,,,,,,,,,,,,,,,,
419800,30,30,31,32,33,34,35,36,41,,,,,,,,,,
419789,32,32,33,34,35,37,38,41,,,,,,,,,,,
114611,33,33,34,35,38,41,,,,,,,,,,,,,
419787,33,33,35,37,38,40,38,24,,,,,,,,,,,
419783,33,33,,,,,,,,,,,,,,,,,
419774,,,,,,,,,,,,,,,,,,,
453218,,,,,,,,,,,,,,,,,,,
419404,,,,,,,,,,,,,,,,,,,
419770,,,,,,,,,,,,,,,,,,,
455664,32,32,33,35,37,38,40,,,,,,,,,,,,
419768,32,32,35,31,33,38,29,3,,,,,,,,,,,
419762,36,36,41,35,,,,,,,,,,,,,,,
453217,,,,,,,,,,,,,,,,,,,
419750,,,,,,,,,,,,,,,,,,,
419755,33,33,,,,,,,,,,,,,,,,,
120640,31,31,32,36,43,,,,,,,,,,,,,,
363350,,,,,,,,,,,,,,,,,,,
419843,3,3,18,33,34,35,38,40,,,,,,,,,,,
419744,,,,,,,,,,,,,,,,,,,
422259,35,35,,,,,,,,,,,,,,,,,
419745,,,,,,,,,,,,,,,,,,,
120639,,,,,,,,,,,,,,,,,,,
419736,,,,,,,,,,,,,,,,,,,
361320,34,34,35,,,,,,,,,,,,,,,,
154585,3,3,18,32,,,,,,,,,,,,,,,
363349,30,30,31,32,33,34,35,36,38,40,,,,,,,,,
343441,33,33,38,41,,,,,,,,,,,,,,,
419732,,,,,,,,,,,,,,,,,,,
365361,33,33,34,35,41,,,,,,,,,,,,,,
419730,33,33,35,36,,,,,,,,,,,,,,,
419668,,,,,,,,,,,,,,,,,,,
88566,32,32,33,34,35,36,38,,,,,,,,,,,,
453216,,,,,,,,,,,,,,,,,,,
419726,,,,,,,,,,,,,,,,,,,
453215,,,,,,,,,,,,,,,,,,,
419722,,,,,,,,,,,,,,,,,,,
419731,33,33,34,35,38,32,41,18,,,,,,,,,,,
363348,,,,,,,,,,,,,,,,,,,
419718,35,35,36,33,32,,,,,,,,,,,,,,
419713,,,,,,,,,,,,,,,,,,,
419709,34,34,36,,,,,,,,,,,,,,,,
419708,,,,,,,,,,,,,,,,,,,
419706,31,31,33,34,35,,,,,,,,,,,,,,
453214,,,,,,,,,,,,,,,,,,,
88565,32,32,33,34,35,36,38,37,,,,,,,,,,,
419662,40,40,38,,,,,,,,,,,,,,,,
365359,21,21,30,31,33,35,34,41,42,,,,,,,,,,
453213,,,,,,,,,,,,,,,,,,,
419702,,,,,,,,,,,,,,,,,,,
120637,,,,,,,,,,,,,,,,,,,
419690,,,,,,,,,,,,,,,,,,,
419693,,,,,,,,,,,,,,,,,,,
419691,,,,,,,,,,,,,,,,,,,
401283,,,,,,,,,,,,,,,,,,,
361317,,,,,,,,,,,,,,,,,,,
422258,,,,,,,,,,,,,,,,,,,
419682,34,34,35,32,,,,,,,,,,,,,,,
419677,,,,,,,,,,,,,,,,,,,
154582,32,32,31,30,40,38,,,,,,,,,,,,,
419673,,,,,,,,,,,,,,,,,,,
419671,,,,,,,,,,,,,,,,,,,
154581,38,38,32,40,,,,,,,,,,,,,,,
297236,,,,,,,,,,,,,,,,,,,
343440,34,34,21,,,,,,,,,,,,,,,,
419669,38,38,33,32,31,41,40,,,,,,,,,,,,
365357,,,,,,,,,,,,,,,,,,,
114609,33,33,34,35,38,,,,,,,,,,,,,,
409343,,,,,,,,,,,,,,,,,,,
453207,,,,,,,,,,,,,,,,,,,
361316,,,,,,,,,,,,,,,,,,,
120636,,,,,,,,,,,,,,,,,,,
419672,,,,,,,,,,,,,,,,,,,
419660,,,,,,,,,,,,,,,,,,,
419663,33,33,,,,,,,,,,,,,,,,,
422257,32,32,34,,,,,,,,,,,,,,,,
114608,,,,,,,,,,,,,,,,,,,
409347,,,,,,,,,,,,,,,,,,,
453212,,,,,,,,,,,,,,,,,,,
154580,31,31,33,34,36,38,41,,,,,,,,,,,,
419652,16,16,18,32,33,34,35,38,,,,,,,,,,,
419647,33,33,34,35,36,38,,,,,,,,,,,,,
419644,,,,,,,,,,,,,,,,,,,
343438,34,34,21,,,,,,,,,,,,,,,,
401282,34,34,,,,,,,,,,,,,,,,,
419639,33,33,,,,,,,,,,,,,,,,,
453211,,,,,,,,,,,,,,,,,,,
422256,,,,,,,,,,,,,,,,,,,
419634,,,,,,,,,,,,,,,,,,,
419635,,,,,,,,,,,,,,,,,,,
114607,,,,,,,,,,,,,,,,,,,
88562,33,33,34,35,36,38,,,,,,,,,,,,,
419633,,,,,,,,,,,,,,,,,,,
154578,13,13,24,27,31,32,34,35,,,,,,,,,,,
419630,,,,,,,,,,,,,,,,,,,
419628,,,,,,,,,,,,,,,,,,,
154577,13,13,24,27,31,32,33,34,35,,,,,,,,,,
361314,34,34,38,33,,,,,,,,,,,,,,,
287206,,,,,,,,,,,,,,,,,,,
419629,,,,,,,,,,,,,,,,,,,
401281,,,,,,,,,,,,,,,,,,,
422255,26,26,32,34,,,,,,,,,,,,,,,
88561,34,34,35,36,38,41,,,,,,,,,,,,,
409345,,,,,,,,,,,,,,,,,,,
419613,,,,,,,,,,,,,,,,,,,
401280,34,34,,,,,,,,,,,,,,,,,
417239,18,18,33,38,41,2,,,,,,,,,,,,,
419604,,,,,,,,,,,,,,,,,,,
154576,18,18,30,35,36,39,,,,,,,,,,,,,
